epoch,accuracy,binary_cross_entropy_per_channel,dice_loss,dice_loss_edema,dice_loss_enhancing,dice_loss_necrotic,loss,sensitivity,specificity,val_accuracy,val_binary_cross_entropy_per_channel,val_dice_loss,val_dice_loss_edema,val_dice_loss_enhancing,val_dice_loss_necrotic,val_loss,val_sensitivity,val_specificity
15,0.9752421379089355,0.026986561715602875,0.5170212984085083,0.44856691360473633,0.5158430933952332,0.6375071406364441,0.27200379967689514,0.9906631112098694,0.9953956007957458,0.9675759673118591,0.06018217280507088,0.6669320464134216,0.6255185008049011,0.6654101014137268,0.7740029692649841,0.3635571599006653,0.9646461606025696,0.9861826300621033
16,0.9769557118415833,0.02700389362871647,0.4955972135066986,0.4431762993335724,0.48918312788009644,0.6030887961387634,0.26130056381225586,0.9900765419006348,0.9954766035079956,0.9784020781517029,0.04564070329070091,0.5188654065132141,0.4967111051082611,0.4557410478591919,0.6545011401176453,0.28225305676460266,0.9761266112327576,0.9937679171562195
17,0.9828343987464905,0.027218656614422798,0.5008715391159058,0.4478997588157654,0.5022851228713989,0.6016331315040588,0.2640450894832611,0.9909697771072388,0.995354413986206,0.9893357157707214,0.02927899733185768,0.4807032644748688,0.4370075762271881,0.4439454972743988,0.6082209348678589,0.25499117374420166,0.9859402179718018,0.9954095482826233
18,0.9838208556175232,0.025313541293144226,0.4737108051776886,0.4222622811794281,0.4671769440174103,0.5782133936882019,0.2495122104883194,0.991039514541626,0.9957333207130432,0.9904035925865173,0.0311385877430439,0.4950238764286041,0.4607418477535248,0.49582532048225403,0.5752532482147217,0.26308122277259827,0.9749205708503723,0.9926891326904297
19,0.9846303462982178,0.025242958217859268,0.46295467019081116,0.4306689202785492,0.46414437890052795,0.5394806265830994,0.24409881234169006,0.9910006523132324,0.9956477284431458,0.9842756390571594,0.05261307954788208,0.4582855701446533,0.4371771812438965,0.39502015709877014,0.5870144963264465,0.2554493546485901,0.9854525923728943,0.990522563457489
