epoch,accuracy,binary_cross_entropy_per_channel,dice_loss,dice_loss_edema,dice_loss_enhancing,dice_loss_necrotic,loss,sensitivity,specificity,val_accuracy,val_binary_cross_entropy_per_channel,val_dice_loss,val_dice_loss_edema,val_dice_loss_enhancing,val_dice_loss_necrotic,val_loss,val_sensitivity,val_specificity
45,0.9916037321090698,0.02056347019970417,0.3634687066078186,0.35568246245384216,0.38472577929496765,0.3855401575565338,0.19201608002185822,0.9908895492553711,0.9965738654136658,0.9782514572143555,0.045355722308158875,0.5371614694595337,0.5744255185127258,0.48721256852149963,0.601681113243103,0.29125863313674927,0.976215660572052,0.9905895590782166
