epoch,accuracy,binary_cross_entropy_per_channel,dice_loss,dice_loss_edema,dice_loss_enhancing,dice_loss_necrotic,loss,sensitivity,specificity,val_accuracy,val_binary_cross_entropy_per_channel,val_dice_loss,val_dice_loss_edema,val_dice_loss_enhancing,val_dice_loss_necrotic,val_loss,val_sensitivity,val_specificity
5,0.9326626658439636,0.06416253000497818,0.8902148604393005,0.8386613726615906,0.9630594849586487,0.9515366554260254,0.47718867659568787,0.9832715392112732,0.9904533624649048,0.09360024333000183,7.510117053985596,0.9849979877471924,0.9814566969871521,0.9938705563545227,0.9925932884216309,4.247557640075684,0.09657442569732666,0.12559856474399567
6,0.9358444213867188,0.041516128927469254,0.8265307545661926,0.7343828678131104,0.9248538613319397,0.8988400101661682,0.43402352929115295,0.9861907958984375,0.9905264973640442,0.09442039579153061,5.954880714416504,0.984435498714447,0.9808894991874695,0.9924554228782654,0.9923809170722961,3.469658136367798,0.09313877671957016,0.1855299025774002
7,0.9375911951065063,0.031900789588689804,0.7552680373191833,0.6421219706535339,0.8637875318527222,0.8326533436775208,0.3935844302177429,0.9861539602279663,0.9919295907020569,0.2494806945323944,1.0454806089401245,0.9475046992301941,0.929079532623291,0.9838869571685791,0.9545488357543945,0.9964927434921265,0.19398264586925507,0.815141499042511
8,0.9396330118179321,0.028422245755791664,0.678800642490387,0.5752593278884888,0.7566697001457214,0.770365834236145,0.3536114990711212,0.9865815043449402,0.9934685230255127,0.21806003153324127,1.0269215106964111,0.9356243014335632,0.8626571297645569,0.9867029786109924,0.975874662399292,0.9812729358673096,0.15165232121944427,0.7901092171669006
9,0.9442278146743774,0.028407681733369827,0.6442336440086365,0.5655904412269592,0.6791791915893555,0.7506521344184875,0.33632078766822815,0.9868571162223816,0.9935297966003418,0.29262828826904297,1.8312664031982422,0.964138925075531,0.9677610993385315,0.9719967842102051,0.9863571524620056,1.397702693939209,0.24436838924884796,0.6328408122062683
